date,customer_id,segment,product_id,category,revenue,cost,profit
2024-05-03,1166,Basic,P2,Subscription,237.0,146.56,90.44
2024-05-10,1033,Standard,P2,Subscription,269.5,171.66,97.84
2024-05-10,1137,Standard,P2,Subscription,272.56,182.14,90.42
2024-05-16,1053,Standard,P2,Subscription,248.51,169.49,79.02
2024-05-21,1047,Premium,P2,Subscription,240.5,149.77,90.73
2024-05-22,1124,Standard,P2,Subscription,250.17,161.4,88.77
2024-05-23,1071,Standard,P2,Subscription,276.84,176.17,100.67
2024-05-26,1014,Premium,P2,Subscription,254.63,163.49,91.14
2024-05-29,1188,Standard,P2,Subscription,210.12,140.94,69.18
2024-06-02,1164,Standard,P2,Subscription,216.96,140.85,76.11
2024-06-03,1190,Basic,P2,Subscription,217.16,150.06,67.1
2024-06-05,1165,Basic,P2,Subscription,215.29,135.35,79.94
2024-06-10,1088,Standard,P2,Subscription,265.3,169.6,95.7
2024-06-12,1145,Standard,P2,Subscription,207.17,128.12,79.05
2024-06-12,1198,Premium,P2,Subscription,204.42,140.55,63.87
2024-06-13,1131,Basic,P2,Subscription,204.23,128.25,75.98
2024-06-14,1151,Premium,P2,Subscription,234.4,151.31,83.09
2024-06-15,1132,Basic,P2,Subscription,264.8,173.12,91.68
2024-06-17,1075,Premium,P2,Subscription,271.95,188.67,83.28
2024-06-18,1156,Standard,P2,Subscription,256.88,164.65,92.23
2024-06-19,1070,Basic,P2,Subscription,209.42,143.86,65.56
2024-06-20,1003,Basic,P2,Subscription,233.97,162.71,71.26
2024-06-22,1100,Premium,P2,Subscription,264.96,167.27,97.69
2024-06-23,1016,Standard,P2,Subscription,259.4,169.7,89.7
2024-06-23,1182,Basic,P2,Subscription,227.84,145.7,82.14
2024-06-25,1159,Premium,P2,Subscription,270.22,187.49,82.73
2024-06-27,1099,Basic,P2,Subscription,276.98,178.51,98.47
2024-06-27,1077,Premium,P2,Subscription,223.57,136.61,86.96
2024-07-04,1130,Standard,P2,Subscription,234.34,196.46,37.88
2024-07-06,1122,Standard,P2,Subscription,267.9,210.85,57.05
2024-07-10,1104,Premium,P2,Subscription,221.29,174.01,47.28
2024-07-10,1094,Premium,P2,Subscription,264.92,199.99,64.93
2024-07-16,1033,Standard,P2,Subscription,243.72,216.75,26.97
2024-07-18,1051,Standard,P2,Subscription,278.19,249.39,28.8
2024-07-20,1127,Basic,P2,Subscription,257.81,209.27,48.54
2024-07-27,1156,Standard,P2,Subscription,245.57,203.87,41.7
2024-07-27,1134,Premium,P2,Subscription,256.47,205.47,51.0
2024-07-28,1188,Standard,P2,Subscription,213.09,183.13,29.96
2024-07-31,1061,Basic,P2,Subscription,267.75,225.28,42.47
2024-08-08,1138,Basic,P2,Subscription,234.6,201.39,33.21
2024-08-08,1198,Premium,P2,Subscription,221.01,167.5,53.51
2024-08-09,1187,Premium,P2,Subscription,241.77,192.37,49.4
2024-08-10,1166,Basic,P2,Subscription,246.65,220.2,26.45
2024-08-19,1011,Premium,P2,Subscription,269.17,203.77,65.4
2024-08-23,1123,Standard,P2,Subscription,239.2,206.7,32.5
2024-08-24,1127,Basic,P2,Subscription,216.69,180.1,36.59
2024-08-25,1020,Standard,P2,Subscription,229.63,183.39,46.24
2024-08-26,1187,Premium,P2,Subscription,234.92,184.02,50.9
2024-08-28,1068,Standard,P2,Subscription,229.96,183.93,46.03
2024-08-29,1145,Standard,P2,Subscription,251.22,196.85,54.37
2024-09-03,1192,Basic,P2,Subscription,214.88,193.04,21.84
2024-09-03,1076,Premium,P2,Subscription,271.79,229.59,42.2
2024-09-09,1196,Standard,P2,Subscription,266.23,220.31,45.92
2024-09-12,1105,Standard,P2,Subscription,276.47,212.65,63.82
2024-09-15,1037,Basic,P2,Subscription,229.29,196.47,32.82
2024-09-20,1046,Premium,P2,Subscription,221.61,188.59,33.02
2024-09-22,1102,Premium,P2,Subscription,272.07,206.48,65.59
2024-09-24,1161,Premium,P2,Subscription,260.88,218.86,42.02
2024-09-29,1172,Premium,P2,Subscription,272.35,210.1,62.25
2024-10-01,1143,Premium,P2,Subscription,279.83,221.31,58.52
2024-10-05,1056,Standard,P2,Subscription,216.68,193.73,22.95
2024-10-07,1056,Standard,P2,Subscription,266.49,235.31,31.18
2024-10-09,1139,Standard,P2,Subscription,276.71,225.96,50.75
2024-10-09,1057,Basic,P2,Subscription,228.83,179.12,49.71
2024-10-12,1177,Basic,P2,Subscription,216.43,180.87,35.56
2024-10-24,1120,Basic,P2,Subscription,274.19,236.39,37.8
2024-11-01,1016,Standard,P2,Subscription,251.87,226.66,25.21
2024-11-03,1119,Standard,P2,Subscription,213.98,183.18,30.8
2024-11-04,1138,Basic,P2,Subscription,234.49,182.84,51.65
2024-11-14,1200,Premium,P2,Subscription,276.2,245.45,30.75
2024-11-15,1132,Basic,P2,Subscription,260.23,210.88,49.35
2024-11-15,1050,Standard,P2,Subscription,254.75,218.96,35.79
2024-11-21,1116,Premium,P2,Subscription,241.91,182.59,59.32
2024-11-22,1077,Premium,P2,Subscription,239.68,208.0,31.68
2024-11-22,1185,Standard,P2,Subscription,263.4,235.88,27.52
2024-11-23,1020,Standard,P2,Subscription,210.78,168.96,41.82
2024-11-25,1195,Basic,P2,Subscription,225.39,169.86,55.53
2024-11-26,1041,Basic,P2,Subscription,219.18,178.62,40.56
2024-12-03,1053,Standard,P2,Subscription,270.57,221.74,48.83
2024-12-04,1006,Premium,P2,Subscription,265.08,203.69,61.39
2024-12-06,1065,Basic,P2,Subscription,202.64,172.36,30.28
2024-12-08,1027,Premium,P2,Subscription,273.28,243.36,29.92
2024-12-09,1174,Basic,P2,Subscription,257.83,222.45,35.38
2024-12-10,1130,Standard,P2,Subscription,247.71,187.67,60.04
2024-12-11,1066,Basic,P2,Subscription,252.39,211.75,40.64
2024-12-12,1063,Basic,P2,Subscription,267.81,238.6,29.21
2024-12-15,1014,Premium,P2,Subscription,208.91,170.92,37.99
2024-12-22,1108,Premium,P2,Subscription,200.57,157.46,43.11
2024-01-03,1011,Premium,P2,Subscription,249.1,151.4,97.7
2024-01-04,1128,Basic,P2,Subscription,212.6,146.83,65.77
2024-01-04,1169,Standard,P2,Subscription,208.5,133.27,75.23
2024-01-07,1014,Premium,P2,Subscription,223.81,143.77,80.04
2024-01-08,1185,Standard,P2,Subscription,245.57,151.15,94.42
2024-01-13,1003,Basic,P2,Subscription,251.56,172.68,78.88
2024-01-14,1090,Premium,P2,Subscription,215.79,137.12,78.67
2024-01-15,1126,Standard,P2,Subscription,266.05,167.26,98.79
2024-01-16,1018,Standard,P2,Subscription,211.05,131.38,79.67
2024-01-18,1069,Standard,P2,Subscription,240.82,167.37,73.45
2024-01-18,1015,Standard,P2,Subscription,215.55,147.18,68.37
2024-01-19,1022,Premium,P2,Subscription,226.23,142.07,84.16
2024-01-20,1010,Premium,P2,Subscription,232.39,157.99,74.4
2024-01-23,1066,Basic,P2,Subscription,207.15,139.88,67.27
2024-01-27,1014,Premium,P2,Subscription,279.67,178.88,100.79
2024-01-29,1064,Premium,P2,Subscription,213.44,133.56,79.88
2024-02-01,1075,Premium,P2,Subscription,242.21,167.25,74.96
2024-02-03,1056,Standard,P2,Subscription,277.67,194.25,83.42
2024-02-04,1196,Standard,P2,Subscription,222.66,142.74,79.92
2024-02-04,1172,Premium,P2,Subscription,219.0,153.04,65.96
2024-02-06,1180,Standard,P2,Subscription,250.57,152.66,97.91
2024-02-09,1005,Standard,P2,Subscription,200.18,136.4,63.78
2024-02-13,1025,Premium,P2,Subscription,253.57,164.56,89.01
2024-02-16,1107,Standard,P2,Subscription,218.47,152.71,65.76
2024-02-19,1184,Premium,P2,Subscription,235.12,157.65,77.47
2024-02-22,1113,Premium,P2,Subscription,202.48,141.06,61.42
2024-02-25,1169,Standard,P2,Subscription,268.94,168.7,100.24
2024-02-25,1051,Standard,P2,Subscription,254.49,156.31,98.18
2024-02-26,1099,Basic,P2,Subscription,227.85,143.71,84.14
2024-02-28,1007,Premium,P2,Subscription,246.97,160.43,86.54
2024-03-02,1122,Standard,P2,Subscription,267.3,167.63,99.67
2024-03-04,1115,Premium,P2,Subscription,223.02,134.02,89.0
2024-03-11,1134,Premium,P2,Subscription,222.71,139.26,83.45
2024-03-15,1193,Standard,P2,Subscription,276.41,192.61,83.8
2024-03-16,1122,Standard,P2,Subscription,244.27,154.6,89.67
2024-03-21,1030,Standard,P2,Subscription,201.33,123.8,77.53
2024-03-21,1145,Standard,P2,Subscription,212.53,144.64,67.89
2024-03-21,1072,Standard,P2,Subscription,246.31,153.12,93.19
2024-03-24,1011,Premium,P2,Subscription,215.29,131.82,83.47
2024-03-24,1127,Basic,P2,Subscription,226.99,144.85,82.14
2024-03-27,1064,Premium,P2,Subscription,245.41,166.75,78.66
2024-04-02,1170,Premium,P2,Subscription,252.45,162.62,89.83
2024-04-06,1149,Basic,P2,Subscription,255.13,165.72,89.41
2024-04-09,1114,Standard,P2,Subscription,228.95,152.33,76.62
2024-04-10,1015,Standard,P2,Subscription,223.43,135.28,88.15
2024-04-12,1137,Standard,P2,Subscription,215.41,149.87,65.54
2024-04-13,1119,Standard,P2,Subscription,226.25,157.06,69.19
2024-04-22,1105,Standard,P2,Subscription,277.6,182.6,95.0
2024-04-22,1030,Standard,P2,Subscription,279.99,183.4,96.59
2024-04-23,1151,Premium,P2,Subscription,272.34,183.7,88.64
2024-04-25,1114,Standard,P2,Subscription,242.41,153.19,89.22
2024-04-26,1076,Premium,P2,Subscription,245.26,156.08,89.18
2024-04-26,1156,Standard,P2,Subscription,249.92,154.47,95.45
2024-04-28,1174,Basic,P2,Subscription,215.0,150.2,64.8
2024-05-06,1078,Standard,P2,Subscription,279.11,174.76,104.35
2024-05-06,1038,Standard,P2,Subscription,267.86,183.21,84.65
2024-05-10,1192,Basic,P2,Subscription,202.16,139.71,62.45
2024-05-10,1056,Standard,P2,Subscription,255.75,175.83,79.92
2024-05-19,1115,Premium,P2,Subscription,250.47,167.19,83.28
2024-05-21,1149,Basic,P2,Subscription,259.53,170.86,88.67
2024-05-21,1117,Premium,P2,Subscription,218.89,144.97,73.92
2024-05-23,1177,Basic,P2,Subscription,203.61,122.76,80.85
2024-05-25,1127,Basic,P2,Subscription,220.54,132.86,87.68
2024-06-04,1092,Standard,P2,Subscription,240.83,147.92,92.91
2024-06-05,1181,Standard,P2,Subscription,233.76,157.04,76.72
2024-06-19,1065,Basic,P2,Subscription,213.53,138.03,75.5
2024-06-21,1135,Basic,P2,Subscription,239.97,159.12,80.85
2024-06-26,1086,Premium,P2,Subscription,225.03,150.38,74.65
2024-06-27,1128,Basic,P2,Subscription,210.27,147.08,63.19
2024-06-28,1034,Premium,P2,Subscription,201.29,122.72,78.57
2024-07-02,1137,Standard,P2,Subscription,209.15,183.66,25.49
2024-07-05,1029,Premium,P2,Subscription,265.26,215.93,49.33
2024-07-09,1138,Basic,P2,Subscription,238.49,205.26,33.23
2024-07-09,1135,Basic,P2,Subscription,256.08,196.08,60.0
2024-07-10,1146,Basic,P2,Subscription,263.91,217.42,46.49
2024-07-11,1180,Standard,P2,Subscription,239.51,190.05,49.46
2024-07-12,1027,Premium,P2,Subscription,274.7,218.78,55.92
2024-07-16,1174,Basic,P2,Subscription,230.01,203.87,26.14
2024-07-17,1083,Standard,P2,Subscription,205.69,169.09,36.6
2024-07-19,1101,Basic,P2,Subscription,256.38,223.2,33.18
2024-07-23,1074,Standard,P2,Subscription,268.02,219.04,48.98
2024-07-26,1073,Standard,P2,Subscription,218.58,165.92,52.66
2024-07-31,1130,Standard,P2,Subscription,218.96,167.19,51.77
2024-08-01,1017,Standard,P2,Subscription,202.09,169.64,32.45
2024-08-04,1026,Premium,P2,Subscription,251.19,200.8,50.39
2024-08-09,1123,Standard,P2,Subscription,249.68,222.92,26.76
2024-08-09,1020,Standard,P2,Subscription,279.39,220.05,59.34
2024-08-10,1147,Premium,P2,Subscription,276.02,224.27,51.75
2024-08-15,1026,Premium,P2,Subscription,202.81,157.95,44.86
2024-08-15,1019,Basic,P2,Subscription,227.74,176.72,51.02
2024-08-20,1112,Standard,P2,Subscription,235.08,183.59,51.49
2024-08-20,1165,Basic,P2,Subscription,251.98,223.97,28.01
2024-08-24,1174,Basic,P2,Subscription,263.81,213.22,50.59
2024-08-26,1180,Standard,P2,Subscription,266.72,228.66,38.06
2024-08-30,1053,Standard,P2,Subscription,205.6,164.16,41.44
2024-08-31,1198,Premium,P2,Subscription,272.21,213.01,59.2
2024-09-01,1034,Premium,P2,Subscription,233.12,195.85,37.27
2024-09-03,1188,Standard,P2,Subscription,241.05,211.4,29.65
2024-09-05,1003,Basic,P2,Subscription,205.38,159.2,46.18
2024-09-09,1193,Standard,P2,Subscription,265.67,229.99,35.68
2024-09-20,1057,Basic,P2,Subscription,225.73,175.79,49.94
2024-09-30,1019,Basic,P2,Subscription,257.52,231.58,25.94
2024-09-30,1148,Standard,P2,Subscription,207.57,162.09,45.48
2024-10-06,1160,Premium,P2,Subscription,270.92,220.75,50.17
2024-10-07,1117,Premium,P2,Subscription,242.39,195.5,46.89
2024-10-09,1026,Premium,P2,Subscription,240.03,215.46,24.57
2024-10-15,1093,Premium,P2,Subscription,257.07,203.22,53.85
2024-10-16,1153,Standard,P2,Subscription,251.4,212.03,39.37
2024-10-17,1109,Premium,P2,Subscription,235.03,191.53,43.5
2024-10-19,1128,Basic,P2,Subscription,259.95,195.83,64.12
2024-10-21,1088,Standard,P2,Subscription,259.26,230.47,28.79
2024-10-25,1183,Premium,P2,Subscription,270.48,220.64,49.84
2024-10-25,1035,Basic,P2,Subscription,278.81,233.99,44.82
2024-10-27,1085,Standard,P2,Subscription,214.1,180.69,33.41
2024-10-30,1180,Standard,P2,Subscription,222.75,185.94,36.81
2024-11-05,1041,Basic,P2,Subscription,250.9,223.79,27.11
2024-11-18,1088,Standard,P2,Subscription,245.95,218.02,27.93
2024-11-24,1131,Basic,P2,Subscription,269.82,211.63,58.19
2024-11-29,1100,Premium,P2,Subscription,264.73,235.02,29.71
2024-12-04,1065,Basic,P2,Subscription,259.65,200.78,58.87
2024-12-07,1104,Premium,P2,Subscription,250.48,221.94,28.54
2024-12-08,1184,Premium,P2,Subscription,208.24,167.49,40.75
2024-12-08,1055,Basic,P2,Subscription,234.49,206.25,28.24
2024-12-14,1106,Standard,P2,Subscription,261.65,203.93,57.72
2024-12-14,1172,Premium,P2,Subscription,237.35,190.82,46.53
2024-12-18,1109,Premium,P2,Subscription,253.37,222.38,30.99
2024-12-18,1002,Standard,P2,Subscription,232.91,205.71,27.2
2024-12-19,1081,Standard,P2,Subscription,200.96,153.61,47.35
2024-12-21,1101,Basic,P2,Subscription,279.12,237.88,41.24
2024-12-21,1053,Standard,P2,Subscription,278.4,216.99,61.41
2024-12-27,1132,Basic,P2,Subscription,248.87,208.39,40.48
2024-12-31,1020,Standard,P2,Subscription,245.48,218.84,26.64
2024-01-02,1101,Basic,P2,Subscription,200.26,123.46,76.8
2024-01-02,1084,Premium,P2,Subscription,250.01,169.57,80.44
2024-01-03,1174,Basic,P2,Subscription,201.35,127.09,74.26
2024-01-04,1076,Premium,P2,Subscription,277.35,185.3,92.05
2024-01-04,1169,Standard,P2,Subscription,216.12,129.97,86.15
2024-01-06,1108,Premium,P2,Subscription,218.61,143.4,75.21
2024-01-11,1017,Standard,P2,Subscription,206.15,141.05,65.1
2024-01-16,1069,Standard,P2,Subscription,259.03,166.74,92.29
2024-01-18,1116,Premium,P2,Subscription,250.55,165.28,85.27
2024-01-20,1061,Basic,P2,Subscription,268.79,162.8,105.99
2024-01-21,1061,Basic,P2,Subscription,265.32,179.07,86.25
2024-01-23,1078,Standard,P2,Subscription,241.73,156.0,85.73
2024-01-23,1187,Premium,P2,Subscription,232.05,149.41,82.64
2024-01-25,1079,Standard,P2,Subscription,250.8,172.11,78.69
2024-01-29,1049,Premium,P2,Subscription,232.7,157.47,75.23
2024-02-02,1047,Premium,P2,Subscription,238.9,143.59,95.31
2024-02-13,1189,Premium,P2,Subscription,236.47,148.39,88.08
2024-02-14,1129,Premium,P2,Subscription,224.47,138.39,86.08
2024-02-15,1094,Premium,P2,Subscription,278.96,182.19,96.77
2024-02-16,1146,Basic,P2,Subscription,276.16,183.84,92.32
2024-02-18,1146,Basic,P2,Subscription,233.35,148.76,84.59
2024-02-21,1021,Basic,P2,Subscription,277.13,167.72,109.41
2024-02-21,1118,Premium,P2,Subscription,226.46,141.1,85.36
2024-02-23,1022,Premium,P2,Subscription,204.07,139.24,64.83
2024-02-24,1162,Basic,P2,Subscription,238.01,149.54,88.47
2024-03-04,1193,Standard,P2,Subscription,235.82,152.05,83.77
2024-03-14,1113,Premium,P2,Subscription,202.61,123.13,79.48
2024-03-17,1009,Premium,P2,Subscription,242.47,161.54,80.93
2024-03-18,1132,Basic,P2,Subscription,201.43,140.4,61.03
2024-03-28,1116,Premium,P2,Subscription,260.58,178.41,82.17
2024-04-03,1007,Premium,P2,Subscription,234.34,141.6,92.74
2024-04-06,1030,Standard,P2,Subscription,277.19,176.12,101.07
2024-04-11,1195,Basic,P2,Subscription,259.76,173.6,86.16
2024-04-14,1032,Standard,P2,Subscription,278.87,194.01,84.86
2024-04-16,1031,Standard,P2,Subscription,238.55,162.66,75.89
2024-04-17,1180,Standard,P2,Subscription,220.52,140.09,80.43
2024-04-27,1125,Premium,P2,Subscription,269.51,186.98,82.53
2024-05-03,1180,Standard,P2,Subscription,269.2,182.36,86.84
2024-05-04,1040,Standard,P2,Subscription,272.35,168.47,103.88
2024-05-06,1188,Standard,P2,Subscription,226.24,154.55,71.69
2024-05-15,1140,Standard,P2,Subscription,219.89,144.66,75.23
2024-05-18,1086,Premium,P2,Subscription,265.45,171.1,94.35
2024-05-20,1048,Standard,P2,Subscription,221.77,143.19,78.58
2024-05-25,1011,Premium,P2,Subscription,243.63,161.57,82.06
2024-05-28,1160,Premium,P2,Subscription,267.12,185.74,81.38
2024-05-31,1174,Basic,P2,Subscription,211.33,127.84,83.49
2024-06-06,1049,Premium,P2,Subscription,251.36,155.01,96.35
2024-06-11,1028,Standard,P2,Subscription,221.7,154.76,66.94
2024-06-13,1141,Standard,P2,Subscription,219.01,131.94,87.07
2024-06-20,1021,Basic,P2,Subscription,207.68,140.3,67.38
2024-06-24,1191,Premium,P2,Subscription,222.94,142.41,80.53
2024-06-26,1031,Standard,P2,Subscription,263.03,166.99,96.04
2024-06-26,1032,Standard,P2,Subscription,210.68,126.62,84.06
2024-07-03,1024,Basic,P2,Subscription,222.18,198.31,23.87
2024-07-04,1035,Basic,P2,Subscription,227.72,201.58,26.14
2024-07-08,1006,Premium,P2,Subscription,262.27,209.99,52.28
2024-07-08,1053,Standard,P2,Subscription,239.25,206.74,32.51
2024-07-10,1146,Basic,P2,Subscription,262.6,231.76,30.84
2024-07-11,1113,Premium,P2,Subscription,266.03,204.97,61.06
2024-07-13,1105,Standard,P2,Subscription,270.61,214.91,55.7
2024-07-16,1182,Basic,P2,Subscription,240.68,209.25,31.43
2024-07-17,1187,Premium,P2,Subscription,261.35,197.29,64.06
2024-07-19,1008,Standard,P2,Subscription,227.54,201.07,26.47
2024-07-21,1062,Basic,P2,Subscription,209.49,170.84,38.65
2024-07-23,1170,Premium,P2,Subscription,248.13,188.24,59.89
2024-07-23,1037,Basic,P2,Subscription,209.82,166.94,42.88
2024-07-24,1012,Premium,P2,Subscription,219.07,169.72,49.35
2024-07-25,1037,Basic,P2,Subscription,219.32,190.38,28.94
2024-07-29,1146,Basic,P2,Subscription,257.5,208.01,49.49
2024-08-07,1025,Premium,P2,Subscription,252.75,193.85,58.9
2024-08-12,1190,Basic,P2,Subscription,205.01,155.78,49.23
2024-08-15,1148,Standard,P2,Subscription,232.98,192.99,39.99
2024-08-21,1115,Premium,P2,Subscription,275.62,216.51,59.11
2024-08-22,1017,Standard,P2,Subscription,255.95,225.05,30.9
2024-08-29,1086,Premium,P2,Subscription,211.88,166.91,44.97
2024-08-29,1141,Standard,P2,Subscription,208.31,183.54,24.77
2024-09-06,1017,Standard,P2,Subscription,267.08,238.4,28.68
2024-09-21,1026,Premium,P2,Subscription,204.1,155.26,48.84
2024-09-22,1018,Standard,P2,Subscription,221.27,189.39,31.88
2024-09-28,1127,Basic,P2,Subscription,229.91,196.84,33.07
2024-10-02,1138,Basic,P2,Subscription,276.61,222.96,53.65
2024-10-07,1008,Standard,P2,Subscription,243.49,210.03,33.46
2024-10-12,1176,Basic,P2,Subscription,221.96,181.2,40.76
2024-10-23,1029,Premium,P2,Subscription,205.55,160.69,44.86
2024-10-27,1036,Standard,P2,Subscription,220.94,171.39,49.55
2024-11-03,1118,Premium,P2,Subscription,232.32,178.53,53.79
2024-11-05,1128,Basic,P2,Subscription,232.77,176.51,56.26
2024-11-06,1099,Basic,P2,Subscription,242.49,208.97,33.52
2024-11-09,1128,Basic,P2,Subscription,205.77,162.83,42.94
2024-11-20,1008,Standard,P2,Subscription,264.26,222.56,41.7
2024-11-21,1048,Standard,P2,Subscription,239.29,187.68,51.61
2024-11-22,1018,Standard,P2,Subscription,246.84,194.78,52.06
2024-11-22,1037,Basic,P2,Subscription,226.11,176.51,49.6
2024-11-26,1011,Premium,P2,Subscription,238.75,210.43,28.32
2024-12-03,1025,Premium,P2,Subscription,228.01,185.14,42.87
2024-12-04,1097,Premium,P2,Subscription,210.28,180.91,29.37
2024-12-08,1180,Standard,P2,Subscription,233.9,207.23,26.67
2024-12-13,1166,Basic,P2,Subscription,201.56,173.87,27.69
2024-12-13,1179,Premium,P2,Subscription,262.83,229.55,33.28
2024-12-19,1148,Standard,P2,Subscription,269.39,213.75,55.64
2024-12-20,1039,Standard,P2,Subscription,278.88,215.77,63.11
2024-12-29,1143,Premium,P2,Subscription,241.2,208.3,32.9
2024-12-31,1059,Standard,P2,Subscription,222.9,189.34,33.56
2024-12-31,1022,Premium,P2,Subscription,224.98,199.03,25.95
2024-01-03,1181,Standard,P2,Subscription,268.03,183.18,84.85
2024-01-04,1079,Standard,P2,Subscription,226.68,154.42,72.26
2024-01-10,1130,Standard,P2,Subscription,217.77,149.02,68.75
2024-01-12,1039,Standard,P2,Subscription,240.17,157.77,82.4
2024-01-13,1188,Standard,P2,Subscription,233.92,157.81,76.11
2024-01-17,1183,Premium,P2,Subscription,221.06,144.23,76.83
2024-01-19,1066,Basic,P2,Subscription,232.36,146.66,85.7
2024-01-26,1117,Premium,P2,Subscription,205.14,139.96,65.18
2024-01-27,1020,Standard,P2,Subscription,271.64,170.92,100.72
2024-02-10,1011,Premium,P2,Subscription,272.22,169.04,103.18
2024-02-11,1198,Premium,P2,Subscription,239.39,146.78,92.61
2024-02-14,1051,Standard,P2,Subscription,236.71,152.58,84.13
2024-02-15,1100,Premium,P2,Subscription,249.43,163.03,86.4
2024-02-16,1027,Premium,P2,Subscription,230.35,150.51,79.84
2024-02-19,1013,Basic,P2,Subscription,232.02,144.59,87.43
2024-02-19,1090,Premium,P2,Subscription,255.89,155.6,100.29
2024-02-23,1035,Basic,P2,Subscription,245.82,147.74,98.08
2024-03-02,1151,Premium,P2,Subscription,229.67,149.21,80.46
2024-03-03,1026,Premium,P2,Subscription,209.75,138.6,71.15
2024-03-09,1069,Standard,P2,Subscription,223.21,145.2,78.01
2024-03-12,1141,Standard,P2,Subscription,213.0,144.39,68.61
2024-03-12,1032,Standard,P2,Subscription,262.56,177.65,84.91
2024-03-13,1175,Standard,P2,Subscription,278.15,188.47,89.68
2024-03-15,1032,Standard,P2,Subscription,205.34,136.34,69.0
2024-03-16,1122,Standard,P2,Subscription,217.95,132.12,85.83
2024-03-17,1168,Premium,P2,Subscription,237.38,157.49,79.89
2024-03-20,1110,Standard,P2,Subscription,241.96,160.65,81.31
2024-03-24,1037,Basic,P2,Subscription,222.75,145.13,77.62
2024-03-26,1083,Standard,P2,Subscription,225.66,139.12,86.54
2024-03-30,1028,Standard,P2,Subscription,233.95,160.16,73.79
2024-04-01,1131,Basic,P2,Subscription,243.52,146.52,97.0
2024-04-02,1121,Standard,P2,Subscription,250.94,173.44,77.5
2024-04-06,1153,Standard,P2,Subscription,247.51,156.24,91.27
2024-04-11,1139,Standard,P2,Subscription,220.73,154.39,66.34
2024-04-14,1057,Basic,P2,Subscription,206.73,141.8,64.93
2024-04-16,1121,Standard,P2,Subscription,229.29,138.22,91.07
2024-04-17,1022,Premium,P2,Subscription,204.65,135.27,69.38
2024-04-18,1125,Premium,P2,Subscription,215.85,139.92,75.93
2024-04-24,1187,Premium,P2,Subscription,224.79,150.9,73.89
2024-04-25,1113,Premium,P2,Subscription,270.2,177.95,92.25
2024-04-26,1133,Standard,P2,Subscription,253.37,163.54,89.83
2024-04-26,1047,Premium,P2,Subscription,224.76,135.51,89.25
2024-04-29,1064,Premium,P2,Subscription,253.84,159.93,93.91
2024-05-01,1154,Standard,P2,Subscription,207.12,128.68,78.44
2024-05-07,1068,Standard,P2,Subscription,220.3,140.83,79.47
2024-05-10,1086,Premium,P2,Subscription,213.48,134.35,79.13
2024-05-11,1012,Premium,P2,Subscription,238.8,151.84,86.96
2024-05-14,1163,Basic,P2,Subscription,229.69,159.51,70.18
2024-05-18,1134,Premium,P2,Subscription,256.79,160.5,96.29
2024-05-21,1183,Premium,P2,Subscription,233.83,153.63,80.2
2024-05-31,1182,Basic,P2,Subscription,237.31,148.48,88.83
2024-06-02,1125,Premium,P2,Subscription,277.58,182.35,95.23
2024-06-04,1123,Standard,P2,Subscription,252.67,152.13,100.54
2024-06-08,1192,Basic,P2,Subscription,243.29,164.32,78.97
2024-06-08,1105,Standard,P2,Subscription,230.19,155.86,74.33
2024-06-09,1112,Standard,P2,Subscription,220.97,146.76,74.21
2024-06-10,1147,Premium,P2,Subscription,260.76,157.59,103.17
2024-06-10,1104,Premium,P2,Subscription,220.16,142.65,77.51
2024-06-15,1079,Standard,P2,Subscription,238.03,155.45,82.58
2024-06-15,1186,Basic,P2,Subscription,203.35,137.11,66.24
2024-06-21,1133,Standard,P2,Subscription,251.47,171.51,79.96
2024-06-24,1114,Standard,P2,Subscription,214.19,138.17,76.02
2024-06-29,1087,Standard,P2,Subscription,232.78,146.13,86.65
2024-06-29,1001,Basic,P2,Subscription,259.91,156.99,102.92
2024-07-02,1067,Standard,P2,Subscription,246.37,193.29,53.08
2024-07-04,1164,Standard,P2,Subscription,272.95,232.3,40.65
2024-07-12,1145,Standard,P2,Subscription,276.38,242.15,34.23
2024-07-18,1106,Standard,P2,Subscription,202.67,172.89,29.78
2024-07-20,1044,Premium,P2,Subscription,255.47,191.93,63.54
2024-07-27,1113,Premium,P2,Subscription,207.11,157.75,49.36
2024-07-30,1007,Premium,P2,Subscription,209.99,186.95,23.04
2024-08-02,1167,Basic,P2,Subscription,233.14,192.11,41.03
2024-08-08,1043,Standard,P2,Subscription,276.08,243.52,32.56
2024-08-09,1178,Standard,P2,Subscription,279.72,235.6,44.12
2024-08-09,1098,Premium,P2,Subscription,229.63,175.82,53.81
2024-08-09,1132,Basic,P2,Subscription,279.9,250.26,29.64
2024-08-13,1122,Standard,P2,Subscription,230.42,201.15,29.27
2024-08-22,1081,Standard,P2,Subscription,203.81,164.87,38.94
2024-08-22,1048,Standard,P2,Subscription,203.91,178.94,24.97
2024-08-27,1025,Premium,P2,Subscription,263.87,236.47,27.4
2024-09-01,1044,Premium,P2,Subscription,249.13,217.62,31.51
2024-09-07,1063,Basic,P2,Subscription,265.75,212.47,53.28
2024-09-09,1039,Standard,P2,Subscription,231.6,175.97,55.63
2024-09-10,1097,Premium,P2,Subscription,261.64,209.86,51.78
2024-09-12,1150,Premium,P2,Subscription,203.09,176.14,26.95
2024-09-14,1047,Premium,P2,Subscription,243.22,215.72,27.5
2024-09-16,1063,Basic,P2,Subscription,231.12,175.91,55.21
